player_id,player_name,team,position,age,matches_played,pes_baseline,pes_adjusted,confidence,injury_risk,estimated_energy
Switzerland_11,Player_11,Switzerland,RW,20,10,99.19522436815292,100.0,0.58,0.053,85.4
Switzerland_12,Player_12,Switzerland,FW,23,16,98.49777777777778,98.57693567251462,0.58,0.208,84.5
Switzerland_13,Player_13,Switzerland,ST,31,12,100.0,96.74336842105264,0.58,0.148,78.1
Switzerland_14,Player_14,Switzerland,LW,21,8,100.0,99.10757894736842,0.58,0.173,80.4
Switzerland_15,Player_15,Switzerland,RW,30,8,100.0,93.49157894736842,0.58,0.385,74.9
Switzerland_16,Player_16,Switzerland,FW,27,7,97.75111111111111,97.40774269005848,0.58,0.207,85.0
Switzerland_17,Player_17,Switzerland,ST,26,15,98.37365440327095,94.10986492958673,0.58,0.271,76.8
Switzerland_18,Player_18,Switzerland,LW,30,19,98.52583711108714,98.36583711108715,0.58,0.28,85.6
Switzerland_19,Player_19,Switzerland,RW,24,11,100.0,99.60442105263158,0.58,0.268,83.9
Switzerland_20,Player_20,Switzerland,FW,26,7,98.86,97.32463157894736,0.58,0.076,75.4
Switzerland_21,Player_21,Switzerland,ST,35,13,100.0,100.0,0.58,0.145,84.7
Switzerland_22,Player_22,Switzerland,LW,28,12,98.19555555555556,98.3469239766082,0.58,0.437,86.2
Austria_0,Player_0,Austria,GK,21,31,100.0,96.39136842105263,0.72,0.547,81.1
Austria_1,Player_1,Austria,CB,26,15,96.11734448769928,96.01755501401507,0.72,0.228,83.0
Austria_2,Player_2,Austria,LB,35,23,95.05353533482753,91.05732480851174,0.72,0.264,72.3
Austria_3,Player_3,Austria,RB,21,37,100.0,98.38105263157895,0.72,0.49,82.8
Austria_4,Player_4,Austria,CB,19,34,96.72789173697662,94.7761022632924,0.72,0.472,82.2
Austria_5,Player_5,Austria,CM,30,32,100.0,96.67031578947369,0.72,0.302,79.8
Austria_6,Player_6,Austria,LM,33,29,100.0,100.0,0.72,0.118,92.5
Austria_7,Player_7,Austria,RM,24,17,100.0,93.0701052631579,0.72,0.509,73.3
Austria_8,Player_8,Austria,AM,23,24,100.0,98.60273684210526,0.72,0.049,80.8
Austria_9,Player_9,Austria,ST,30,26,100.0,97.12863157894736,0.72,0.183,80.2
Austria_10,Player_10,Austria,LW,25,35,97.30888888888889,99.81204678362573,0.72,0.165,89.6
Austria_11,Player_11,Austria,RW,23,19,98.27181555900904,94.60781555900904,0.58,0.338,79.2
Austria_12,Player_12,Austria,FW,22,12,98.0905924311705,94.97396085222314,0.58,0.233,79.7
Austria_13,Player_13,Austria,ST,24,9,100.0,98.21452631578947,0.58,0.332,81.9
Austria_14,Player_14,Austria,LW,35,11,100.0,98.82042105263157,0.58,0.116,82.4
Austria_15,Player_15,Austria,RW,19,18,98.32803339844338,92.59308603002233,0.58,0.347,72.3
Austria_16,Player_16,Austria,FW,22,18,98.35222222222222,93.90527485380117,0.58,0.501,77.1
Austria_17,Player_17,Austria,ST,36,17,100.0,97.42210526315789,0.58,0.31,80.7
Austria_18,Player_18,Austria,LW,28,6,99.20509086734121,94.94677507786753,0.58,0.304,76.8
Austria_19,Player_19,Austria,RW,32,11,98.7303401658563,95.55876121848789,0.58,0.185,79.5
Austria_20,Player_20,Austria,FW,27,9,100.0,99.57452631578947,0.58,0.197,83.6
Austria_21,Player_21,Austria,ST,30,8,100.0,100.0,0.58,0.145,84.8
Austria_22,Player_22,Austria,LW,20,5,97.28798410459967,93.16272094670494,0.58,0.23,78.1
Denmark_0,Player_0,Denmark,GK,28,15,100.0,94.63621052631579,0.72,0.426,73.0
Denmark_1,Player_1,Denmark,CB,31,15,100.0,99.6602105263158,0.72,0.038,83.5
Denmark_2,Player_2,Denmark,LB,27,15,98.01574983799838,98.91196036431417,0.72,0.146,85.6
Denmark_3,Player_3,Denmark,RB,21,16,98.59603534389251,96.20719323862936,0.72,0.099,79.3
Denmark_4,Player_4,Denmark,CB,30,16,98.14084451500683,94.03200240974367,0.72,0.394,74.8
Denmark_5,Player_5,Denmark,CM,26,23,100.0,100.0,0.72,0.092,86.4
Denmark_6,Player_6,Denmark,LM,27,15,98.21347266241283,95.59768318872861,0.72,0.245,81.8
Denmark_7,Player_7,Denmark,RM,34,30,100.0,99.62442105263158,0.72,0.238,84.1
Denmark_8,Player_8,Denmark,AM,32,16,100.0,99.05115789473685,0.72,0.234,79.2
Denmark_9,Player_9,Denmark,ST,32,35,97.45949062157673,100.0,0.72,0.42,90.5
Denmark_10,Player_10,Denmark,LW,31,26,100.0,99.64463157894737,0.72,0.241,85.3
Denmark_11,Player_11,Denmark,RW,33,19,96.20163743947647,89.56163743947647,0.58,0.35,72.3
Denmark_12,Player_12,Denmark,FW,20,9,99.19080582547987,95.84933214126934,0.58,0.274,79.4
Denmark_13,Player_13,Denmark,ST,20,10,98.99680343663593,100.0,0.58,0.114,89.6
Denmark_14,Player_14,Denmark,LW,25,15,100.0,99.32821052631579,0.58,0.192,83.3
Denmark_15,Player_15,Denmark,RW,24,6,98.43712780697595,98.60281201750227,0.58,0.216,85.8
Denmark_16,Player_16,Denmark,FW,20,16,100.0,100.0,0.58,0.241,83.8
Denmark_17,Player_17,Denmark,ST,33,19,98.38777777777777,97.40377777777778,0.58,0.593,83.7
Denmark_18,Player_18,Denmark,LW,24,17,100.0,98.05010526315789,0.58,0.159,80.1
Denmark_19,Player_19,Denmark,RW,26,10,98.07333333333334,94.85480701754386,0.58,0.496,80.1
Denmark_20,Player_20,Denmark,FW,35,16,100.0,95.69915789473684,0.58,0.668,78.9
Denmark_21,Player_21,Denmark,ST,33,11,100.0,96.48842105263158,0.58,0.325,78.0
Denmark_22,Player_22,Denmark,LW,35,14,98.80280104779197,95.2040642056867,0.58,0.633,78.6
Sweden_0,Player_0,Sweden,GK,19,30,100.0,96.30842105263157,0.72,0.285,77.9
Sweden_1,Player_1,Sweden,CB,32,25,91.03860005976249,88.9162842702888,0.72,0.332,80.3
Sweden_2,Player_2,Sweden,LB,19,34,97.53440734906465,93.93461787538044,0.72,0.553,81.2
Sweden_3,Player_3,Sweden,RB,31,34,100.0,98.72821052631579,0.72,0.637,83.6
Sweden_4,Player_4,Sweden,CB,19,31,100.0,100.0,0.72,0.114,84.9
Sweden_5,Player_5,Sweden,CM,25,31,95.24099025398118,98.04035867503381,0.72,0.111,88.6
Sweden_6,Player_6,Sweden,LM,34,34,100.0,100.0,0.72,0.253,87.2
Sweden_7,Player_7,Sweden,RM,20,37,94.7023093704321,92.25936200201104,0.72,0.298,79.9
Sweden_8,Player_8,Sweden,AM,29,32,100.0,95.99431578947369,0.72,0.659,79.5
Sweden_9,Player_9,Sweden,ST,33,25,95.85617931871045,95.27786352923677,0.72,0.349,85.2
Sweden_10,Player_10,Sweden,LW,28,22,97.36108221450485,93.09792431976801,0.72,0.205,73.0
Sweden_11,Player_11,Sweden,RW,24,15,100.0,99.85621052631579,0.58,0.201,84.1
Sweden_12,Player_12,Sweden,FW,22,5,100.0,94.93473684210527,0.58,0.245,75.5
Sweden_13,Player_13,Sweden,ST,25,17,98.54444444444445,96.84654970760235,0.58,0.435,79.8
Sweden_14,Player_14,Sweden,LW,26,11,98.09453929061705,97.14296034324863,0.58,0.375,80.7
Sweden_15,Player_15,Sweden,RW,31,15,96.33196590904484,94.85217643536063,0.58,0.128,82.0
Sweden_16,Player_16,Sweden,FW,27,5,100.0,96.96273684210526,0.58,0.394,81.3
Sweden_17,Player_17,Sweden,ST,25,15,98.44593642979223,98.72614695610801,0.58,0.453,86.5
Sweden_18,Player_18,Sweden,LW,19,6,99.66401616109019,96.8377003716165,0.58,0.22,80.0
Sweden_19,Player_19,Sweden,RW,32,14,98.97183892905045,100.0,0.58,0.292,88.5
Sweden_20,Player_20,Sweden,FW,33,15,100.0,100.0,0.58,0.324,86.5
Sweden_21,Player_21,Sweden,ST,28,17,98.13723450435637,93.92733976751427,0.58,0.579,78.8
Sweden_22,Player_22,Sweden,LW,23,9,100.0,100.0,0.58,0.168,87.0
Poland_0,Player_0,Poland,GK,20,19,100.0,95.688,0.72,0.194,76.7
Poland_1,Player_1,Poland,CB,20,16,100.0,97.04715789473684,0.72,0.127,78.5
Poland_2,Player_2,Poland,LB,31,37,92.54473660807801,93.24978923965696,0.72,0.442,87.4
Poland_3,Player_3,Poland,RB,25,31,92.75813497305779,94.68150339411042,0.72,0.138,88.6
Poland_4,Player_4,Poland,CB,29,18,98.90363168355748,99.04468431513642,0.72,0.17,85.8
Poland_5,Player_5,Poland,CM,19,23,100.0,93.7797894736842,0.72,0.562,75.9
Poland_6,Player_6,Poland,LM,27,33,100.0,100.0,0.72,0.285,90.7
Poland_7,Player_7,Poland,RM,29,23,100.0,98.7237894736842,0.72,0.164,83.7
Poland_8,Player_8,Poland,AM,35,15,100.0,96.98821052631578,0.72,0.252,81.2
Poland_9,Player_9,Poland,ST,21,17,97.08479025310945,95.49889551626734,0.72,0.071,80.5
Poland_10,Player_10,Poland,LW,26,15,98.41136676493423,97.41157729125001,0.72,0.113,80.2
Poland_11,Player_11,Poland,RW,32,13,98.78055997151426,99.38687576098795,0.58,0.125,83.8
Poland_12,Player_12,Poland,FW,35,16,93.66239189920422,94.28154979394107,0.58,0.463,87.1
Poland_13,Player_13,Poland,ST,36,7,98.41354999371912,99.40618157266648,0.58,0.03,84.1
Poland_14,Player_14,Poland,LW,25,9,99.32297993362536,95.46950624941483,0.58,0.388,80.1
Poland_15,Player_15,Poland,RW,31,8,100.0,97.45157894736842,0.58,0.04,78.9
Poland_16,Player_16,Poland,FW,19,12,100.0,100.0,0.58,0.181,88.5
Poland_17,Player_17,Poland,ST,27,8,99.18902474668087,97.6686036940493,0.58,0.054,81.7
Poland_18,Player_18,Poland,LW,27,6,99.29063290718221,93.01631711770852,0.58,0.541,75.5
Poland_19,Player_19,Poland,RW,19,8,98.77046985781928,98.2540488051877,0.58,0.076,80.7
Poland_20,Player_20,Poland,FW,21,12,98.02404346458982,97.05541188564246,0.58,0.312,84.3
Poland_21,Player_21,Poland,ST,35,10,97.20530218170704,92.36277586591757,0.58,0.294,76.0
Poland_22,Player_22,Poland,LW,27,18,97.73998675383307,96.03703938541202,0.58,0.473,79.9
Czech_Republic_0,Player_0,Czech Republic,GK,21,22,100.0,96.54084210526315,0.72,0.442,79.7
Czech_Republic_1,Player_1,Czech Republic,CB,27,27,94.89359488071597,92.39317382808439,0.72,0.409,82.4
Czech_Republic_2,Player_2,Czech Republic,LB,31,17,96.01725574986659,93.75136101302449,0.72,0.176,82.2
Czech_Republic_3,Player_3,Czech Republic,RB,29,28,100.0,100.0,0.72,0.216,83.9
Czech_Republic_4,Player_4,Czech Republic,CB,35,30,100.0,100.0,0.72,0.075,85.4
Czech_Republic_5,Player_5,Czech Republic,CM,23,15,100.0,99.8122105263158,0.72,0.464,83.3
Czech_Republic_6,Player_6,Czech Republic,LM,35,20,100.0,96.33094736842105,0.72,0.131,78.8
Czech_Republic_7,Player_7,Czech Republic,RM,29,35,96.65145655398103,100.0,0.72,0.047,91.5
Czech_Republic_8,Player_8,Czech Republic,AM,20,30,97.06095899384492,94.83338004647649,0.72,0.177,77.4
Czech_Republic_9,Player_9,Czech Republic,ST,25,34,96.48850254549289,94.55671307180869,0.72,0.537,82.4
Czech_Republic_10,Player_10,Czech Republic,LW,31,25,93.75800928661876,92.57569349714507,0.72,0.172,81.4
Czech_Republic_11,Player_11,Czech Republic,RW,34,11,100.0,97.94842105263157,0.58,0.375,80.3
Czech_Republic_12,Player_12,Czech Republic,FW,31,9,100.0,99.50652631578947,0.58,0.308,85.0
Czech_Republic_13,Player_13,Czech Republic,ST,19,17,100.0,100.0,0.58,0.169,85.4
Czech_Republic_14,Player_14,Czech Republic,LW,20,17,97.64461004803152,93.86271531118942,0.58,0.203,78.7
Czech_Republic_15,Player_15,Czech Republic,RW,36,14,94.85333333333334,95.79859649122808,0.58,0.125,85.6
Czech_Republic_16,Player_16,Czech Republic,FW,34,12,99.1588888888889,99.59425730994153,0.58,0.314,85.2
Czech_Republic_17,Player_17,Czech Republic,ST,21,6,98.7625948036752,99.20027901420151,0.58,0.337,86.4
Czech_Republic_18,Player_18,Czech Republic,LW,30,15,98.60241700142028,100.0,0.58,0.218,91.4
Czech_Republic_19,Player_19,Czech Republic,RW,22,10,98.40888888888888,100.0,0.58,0.258,84.8
Czech_Republic_20,Player_20,Czech Republic,FW,34,16,100.0,96.09515789473684,0.58,0.241,77.3
Czech_Republic_21,Player_21,Czech Republic,ST,21,18,100.0,97.28905263157895,0.58,0.544,81.0
Czech_Republic_22,Player_22,Czech Republic,LW,33,18,98.85444282705758,100.0,0.58,0.174,88.4
Hungary_0,Player_0,Hungary,GK,25,31,100.0,99.74736842105263,0.72,0.44,84.7
Hungary_1,Player_1,Hungary,CB,36,37,96.8263595575838,99.66341218916274,0.72,0.403,89.3
Hungary_2,Player_2,Hungary,LB,29,15,96.68601022286656,96.38622074918234,0.72,0.183,81.4
Hungary_3,Player_3,Hungary,RB,26,26,93.40106594447126,89.04569752341862,0.72,0.611,73.8
Hungary_4,Player_4,Hungary,CB,21,18,98.55295150812111,98.18600413970006,0.72,0.556,84.6
Hungary_5,Player_5,Hungary,CM,29,37,95.23896585163901,99.25201848321795,0.72,0.026,90.3
Hungary_6,Player_6,Hungary,LM,29,22,100.0,100.0,0.72,0.415,85.0
Hungary_7,Player_7,Hungary,RM,30,25,98.12915987817276,96.38284408869907,0.72,0.325,78.4
Hungary_8,Player_8,Hungary,AM,30,35,100.0,97.72715789473685,0.72,0.402,81.6
Hungary_9,Player_9,Hungary,ST,22,32,96.89035969027854,99.22467547975222,0.72,0.209,89.3
Hungary_10,Player_10,Hungary,LW,26,36,100.0,100.0,0.72,0.173,89.7
Hungary_11,Player_11,Hungary,RW,19,12,100.0,94.21936842105264,0.58,0.641,76.5
Hungary_12,Player_12,Hungary,FW,27,10,98.89724957920285,99.58672326341338,0.58,0.08,83.8
Hungary_13,Player_13,Hungary,ST,32,9,97.31,95.48052631578948,0.58,0.45,82.0
Hungary_14,Player_14,Hungary,LW,24,9,99.33555555555556,95.82608187134502,0.58,0.3,76.7
Hungary_15,Player_15,Hungary,RW,22,14,100.0,94.20926315789474,0.58,0.517,77.5
Hungary_16,Player_16,Hungary,FW,36,18,100.0,93.70505263157895,0.58,0.387,75.3
Hungary_17,Player_17,Hungary,ST,27,7,99.10014151482895,98.14477309377632,0.58,0.571,84.8
Hungary_18,Player_18,Hungary,LW,31,9,100.0,95.22652631578947,0.58,0.428,77.6
Hungary_19,Player_19,Hungary,RW,21,10,97.94259883541017,99.6120725196207,0.58,0.095,86.6
Hungary_20,Player_20,Hungary,FW,26,11,97.80222222222223,98.16664327485381,0.58,0.208,86.1
Hungary_21,Player_21,Hungary,ST,20,12,100.0,99.79536842105263,0.58,0.249,81.6
Hungary_22,Player_22,Hungary,LW,28,7,99.1047173586829,96.95734893763027,0.58,0.435,81.5
Romania_0,Player_0,Romania,GK,30,27,100.0,96.79157894736842,0.72,0.585,80.5
Romania_1,Player_1,Romania,CB,26,34,100.0,96.08821052631579,0.72,0.262,78.8
Romania_2,Player_2,Romania,LB,34,28,100.0,100.0,0.72,0.236,85.3
Romania_3,Player_3,Romania,RB,28,16,98.85087325644912,96.05003115118596,0.72,0.258,77.8
Romania_4,Player_4,Romania,CB,28,15,98.77855074918648,93.66276127550226,0.72,0.555,78.6
Romania_5,Player_5,Romania,CM,24,34,100.0,99.19221052631579,0.72,0.369,83.7
Romania_6,Player_6,Romania,LM,31,36,100.0,100.0,0.72,0.152,82.8
Romania_7,Player_7,Romania,RM,32,30,100.0,96.14842105263158,0.72,0.255,77.6
Romania_8,Player_8,Romania,AM,20,32,97.07545992319407,94.45777571266775,0.72,0.728,83.0
Romania_9,Player_9,Romania,ST,24,21,94.98018818866295,88.26208292550506,0.72,0.172,73.0
Romania_10,Player_10,Romania,LW,33,36,94.06798358047376,87.84608884363166,0.72,0.518,72.2
Romania_11,Player_11,Romania,RW,26,19,100.0,98.868,0.58,0.464,82.0
Romania_12,Player_12,Romania,FW,33,17,90.82332532860124,93.65743059175914,0.58,0.111,87.2
Romania_13,Player_13,Romania,ST,31,15,100.0,97.65221052631578,0.58,0.399,81.2
Romania_14,Player_14,Romania,LW,30,11,97.88222222222223,96.65464327485381,0.58,0.472,83.0
Romania_15,Player_15,Romania,RW,21,5,98.39540844794045,94.62614529004571,0.58,0.378,76.4
Romania_16,Player_16,Romania,FW,29,12,99.00950691464975,97.86087533570237,0.58,0.387,83.0
Romania_17,Player_17,Romania,ST,29,10,99.35869441837185,96.19216810258239,0.58,0.327,78.5
Romania_18,Player_18,Romania,LW,28,9,100.0,99.71852631578948,0.58,0.044,82.3
Romania_19,Player_19,Romania,RW,29,8,98.59630369939907,94.97988264676749,0.58,0.151,80.0
Romania_20,Player_20,Romania,FW,35,17,100.0,98.8501052631579,0.58,0.309,82.9
Romania_21,Player_21,Romania,ST,22,15,100.0,95.20421052631579,0.58,0.29,76.1
Romania_22,Player_22,Romania,LW,20,7,100.0,95.84063157894737,0.58,0.384,77.1
Egypt_0,Player_0,Egypt,GK,22,29,100.0,97.98947368421052,0.72,0.43,80.7
Egypt_1,Player_1,Egypt,CB,28,19,97.74554834878013,94.03754834878013,0.72,0.531,77.0
Egypt_2,Player_2,Egypt,LB,32,26,100.0,100.0,0.72,0.18,88.2
Egypt_3,Player_3,Egypt,RB,26,22,100.0,96.19284210526315,0.72,0.233,75.1
Egypt_4,Player_4,Egypt,CB,30,30,100.0,99.15642105263157,0.72,0.049,81.7
Egypt_5,Player_5,Egypt,CM,31,21,97.47346880963391,95.05136354647603,0.72,0.42,78.7
Egypt_6,Player_6,Egypt,LM,29,23,97.87746070626659,96.7572501799508,0.72,0.322,84.3
Egypt_7,Player_7,Egypt,RM,26,26,100.0,98.80863157894737,0.72,0.473,83.2
Egypt_8,Player_8,Egypt,AM,29,32,100.0,95.27431578947369,0.72,0.244,77.6
Egypt_9,Player_9,Egypt,ST,26,19,100.0,94.368,0.72,0.629,78.1
Egypt_10,Player_10,Egypt,LW,24,31,100.0,100.0,0.72,0.33,85.6
Egypt_11,Player_11,Egypt,RW,32,16,98.82956194728327,99.84471984202011,0.58,0.121,85.7
Egypt_12,Player_12,Egypt,FW,26,15,98.76113952790391,97.1733500542197,0.58,0.174,80.7
Egypt_13,Player_13,Egypt,ST,30,18,98.78237435823665,95.4154269898156,0.58,0.236,78.2
Egypt_14,Player_14,Egypt,LW,21,7,100.0,99.20463157894737,0.58,0.106,81.6
Egypt_15,Player_15,Egypt,RW,36,11,98.44218019553098,98.38260124816256,0.58,0.096,85.3
Egypt_16,Player_16,Egypt,FW,32,17,98.23610985932677,98.41021512248467,0.58,0.121,79.5
Egypt_17,Player_17,Egypt,ST,25,16,100.0,95.40315789473684,0.58,0.27,73.8
Egypt_18,Player_18,Egypt,LW,29,14,100.0,95.04126315789473,0.58,0.493,78.7
Egypt_19,Player_19,Egypt,RW,27,9,98.91373646066755,96.31226277645702,0.58,0.374,80.7
Egypt_20,Player_20,Egypt,FW,19,9,100.0,97.41052631578947,0.58,0.535,78.5
Egypt_21,Player_21,Egypt,ST,22,7,100.0,98.38863157894737,0.58,0.258,81.9
Egypt_22,Player_22,Egypt,LW,32,16,96.68601022286656,95.8851681176034,0.58,0.438,83.6
Nigeria_0,Player_0,Nigeria,GK,20,31,100.0,97.34336842105263,0.72,0.343,80.9
Nigeria_1,Player_1,Nigeria,CB,28,22,100.0,93.51284210526316,0.72,0.518,74.1
Nigeria_2,Player_2,Nigeria,LB,35,16,98.29945277277575,97.95061066751259,0.72,0.054,82.3
Nigeria_3,Player_3,Nigeria,RB,34,27,100.0,98.91957894736842,0.72,0.149,79.0
Nigeria_4,Player_4,Nigeria,CB,22,35,93.04538108754228,89.97253898227912,0.72,0.107,74.8
Nigeria_5,Player_5,Nigeria,CM,31,31,97.9928973124006,95.92026573345323,0.72,0.28,81.6
Nigeria_6,Player_6,Nigeria,LM,25,35,100.0,100.0,0.72,0.367,90.0
Nigeria_7,Player_7,Nigeria,RM,25,29,93.56335101020814,93.82082469441866,0.72,0.629,84.5
Nigeria_8,Player_8,Nigeria,AM,29,30,100.0,100.0,0.72,0.125,85.9
Nigeria_9,Player_9,Nigeria,ST,32,35,94.49108440256346,92.60224229730031,0.72,0.309,82.0
Nigeria_10,Player_10,Nigeria,LW,21,17,97.74413356712878,97.79823883028668,0.72,0.356,86.0
Nigeria_11,Player_11,Nigeria,RW,22,18,98.13069712640507,95.11174975798401,0.58,0.135,79.7
Nigeria_12,Player_12,Nigeria,FW,25,10,100.0,97.76547368421052,0.58,0.318,82.4
Nigeria_13,Player_13,Nigeria,ST,36,18,100.0,100.0,0.58,0.284,85.6
Nigeria_14,Player_14,Nigeria,LW,19,11,100.0,95.93642105263157,0.58,0.384,77.3
Nigeria_15,Player_15,Nigeria,RW,34,15,100.0,99.4282105263158,0.58,0.152,84.6
Nigeria_16,Player_16,Nigeria,FW,26,9,99.39623956767336,100.0,0.58,0.245,85.6
Nigeria_17,Player_17,Nigeria,ST,25,14,98.83891208225235,100.0,0.58,0.317,86.6
Nigeria_18,Player_18,Nigeria,LW,21,11,98.65703417081336,94.12545522344494,0.58,0.265,75.1
Nigeria_19,Player_19,Nigeria,RW,28,8,99.15404881720448,98.11362776457291,0.58,0.144,82.6
Nigeria_20,Player_20,Nigeria,FW,20,6,98.44298066528799,89.48066487581431,0.58,0.637,69.2
Nigeria_21,Player_21,Nigeria,ST,31,18,100.0,97.90905263157894,0.58,0.159,81.2
Nigeria_22,Player_22,Nigeria,LW,33,11,97.98444444444445,98.22086549707603,0.58,0.179,85.9
Senegal_0,Player_0,Senegal,GK,25,16,100.0,99.21115789473684,0.72,0.484,82.5
Senegal_1,Player_1,Senegal,CB,30,15,97.38010931380018,93.57631984011597,0.72,0.321,77.6
Senegal_2,Player_2,Senegal,LB,22,16,98.89333333333333,100.0,0.72,0.129,86.5
Senegal_3,Player_3,Senegal,RB,29,20,100.0,99.77894736842106,0.72,0.22,82.9
Senegal_4,Player_4,Senegal,CB,33,23,95.4604439564574,95.0202334301416,0.72,0.242,83.9
Senegal_5,Player_5,Senegal,CM,20,31,100.0,100.0,0.72,0.248,89.8
Senegal_6,Player_6,Senegal,LM,28,23,97.1910235157645,98.18681298944871,0.72,0.23,87.2
Senegal_7,Player_7,Senegal,RM,19,36,93.31533696730074,92.17744223045864,0.72,0.44,83.4
Senegal_8,Player_8,Senegal,AM,30,32,100.0,98.53031578947369,0.72,0.182,81.1
Senegal_9,Player_9,Senegal,ST,25,35,96.14378210975632,95.89494000449315,0.72,0.164,80.4
Senegal_10,Player_10,Senegal,LW,25,35,90.62841235137428,89.09157024611112,0.72,0.385,83.9
Senegal_11,Player_11,Senegal,RW,30,13,98.24922608937113,95.11954187884481,0.58,0.247,81.0
Senegal_12,Player_12,Senegal,FW,32,5,99.62,98.43873684210527,0.58,0.397,82.9
Senegal_13,Player_13,Senegal,ST,25,5,99.31455928603363,100.0,0.58,0.265,87.0
Senegal_14,Player_14,Senegal,LW,19,11,100.0,99.37242105263158,0.58,0.212,82.1
Senegal_15,Player_15,Senegal,RW,24,16,97.08444444444444,89.93960233918128,0.58,0.786,74.8
Senegal_16,Player_16,Senegal,FW,27,11,98.51619492878194,95.11261598141353,0.58,0.159,77.9
Senegal_17,Player_17,Senegal,ST,23,16,100.0,99.36315789473684,0.58,0.32,84.9
Senegal_18,Player_18,Senegal,LW,30,8,97.41777777777777,97.26535672514619,0.58,0.323,85.5
Senegal_19,Player_19,Senegal,RW,23,16,100.0,100.0,0.58,0.097,82.8
Senegal_20,Player_20,Senegal,FW,24,19,100.0,100.0,0.58,0.338,85.5
Senegal_21,Player_21,Senegal,ST,34,7,100.0,98.28463157894737,0.58,0.131,81.5
Senegal_22,Player_22,Senegal,LW,24,18,100.0,96.47305263157895,0.58,0.181,79.1
Morocco_0,Player_0,Morocco,GK,23,27,100.0,95.66357894736842,0.72,0.321,77.0
Morocco_1,Player_1,Morocco,CB,26,17,97.26260211763552,97.06870738079341,0.72,0.252,84.2
Morocco_2,Player_2,Morocco,LB,23,17,100.0,98.63410526315789,0.72,0.196,83.6
Morocco_3,Player_3,Morocco,RB,23,25,97.52950354388787,99.50318775441418,0.72,0.22,87.5
Morocco_4,Player_4,Morocco,CB,27,32,88.76888888888888,89.33920467836256,0.72,0.062,83.9
Morocco_5,Player_5,Morocco,CM,27,36,100.0,100.0,0.72,0.065,85.6
Morocco_6,Player_6,Morocco,LM,31,25,100.0,100.0,0.72,0.121,87.5
Morocco_7,Player_7,Morocco,RM,31,24,100.0,100.0,0.72,0.064,83.1
Morocco_8,Player_8,Morocco,AM,21,17,100.0,100.0,0.72,0.051,85.7
Morocco_9,Player_9,Morocco,ST,20,19,100.0,94.316,0.72,0.523,75.3
Morocco_10,Player_10,Morocco,LW,34,36,94.92015371274405,92.27825897590195,0.72,0.393,79.8
Morocco_11,Player_11,Morocco,RW,27,5,100.0,99.26673684210526,0.58,0.121,81.7
Morocco_12,Player_12,Morocco,FW,25,12,100.0,99.78736842105263,0.58,0.225,85.3
Morocco_13,Player_13,Morocco,ST,27,13,98.75444444444445,98.48476023391812,0.58,0.252,81.5
Morocco_14,Player_14,Morocco,LW,33,14,98.94953565362268,97.25079881151741,0.58,0.258,80.7
Morocco_15,Player_15,Morocco,RW,31,14,100.0,94.83326315789473,0.58,0.404,74.5
Morocco_16,Player_16,Morocco,FW,35,12,98.24342241894915,96.54279084000179,0.58,0.396,82.2
Morocco_17,Player_17,Morocco,ST,20,6,100.0,95.16968421052631,0.58,0.398,77.4
Morocco_18,Player_18,Morocco,LW,34,7,100.0,98.16063157894737,0.58,0.504,82.1
Morocco_19,Player_19,Morocco,RW,35,15,100.0,100.0,0.58,0.294,85.3
Morocco_20,Player_20,Morocco,FW,32,8,98.85547953038152,98.58305847774994,0.58,0.388,85.5
Morocco_21,Player_21,Morocco,ST,34,8,96.11858275520689,93.75016170257531,0.58,0.26,79.6
Morocco_22,Player_22,Morocco,LW,25,12,98.96871575715952,92.18008417821214,0.58,0.702,71.4
Tunisia_0,Player_0,Tunisia,GK,32,15,100.0,100.0,0.72,0.02,84.2
Tunisia_1,Player_1,Tunisia,CB,30,18,100.0,100.0,0.72,0.447,86.6
Tunisia_2,Player_2,Tunisia,LB,33,20,100.0,100.0,0.72,0.111,85.7
Tunisia_3,Player_3,Tunisia,RB,21,36,93.25111111111111,95.417216374269,0.72,0.132,89.0
Tunisia_4,Player_4,Tunisia,CB,23,25,100.0,99.34968421052632,0.72,0.168,84.7
Tunisia_5,Player_5,Tunisia,CM,31,22,94.99054129239397,97.09538339765713,0.72,0.054,88.6
Tunisia_6,Player_6,Tunisia,LM,34,17,100.0,100.0,0.72,0.206,87.7
Tunisia_7,Player_7,Tunisia,RM,32,21,97.20946176718502,100.0,0.72,0.06,89.2
Tunisia_8,Player_8,Tunisia,AM,22,32,100.0,100.0,0.72,0.16,89.8
Tunisia_9,Player_9,Tunisia,ST,33,31,100.0,96.88736842105263,0.72,0.225,79.9
Tunisia_10,Player_10,Tunisia,LW,23,17,98.23946348891677,98.70156875207466,0.72,0.315,85.3
Tunisia_11,Player_11,Tunisia,RW,30,8,100.0,98.93557894736843,0.58,0.292,82.8
Tunisia_12,Player_12,Tunisia,FW,31,10,96.39555555555556,93.52902923976609,0.58,0.117,78.6
Tunisia_13,Player_13,Tunisia,ST,21,19,100.0,96.62,0.58,0.32,80.8
Tunisia_14,Player_14,Tunisia,LW,19,17,97.45333333333333,96.13543859649123,0.58,0.405,84.1
Tunisia_15,Player_15,Tunisia,RW,24,8,99.47876191407225,100.0,0.58,0.123,91.4
